x,y,amenity,classification,key_value,category
76.9851896,28.6087736,clinic,activity,{'amenity': 'clinic'},commercial
76.985117,28.6060798,school,activity,{'amenity': 'school'},commercial
76.9861241,28.6064404,atm,activity,{'amenity': 'atm'},commercial
76.9860677,28.6065605,atm,activity,{'amenity': 'atm'},commercial
76.9861294,28.6064169,bank,activity,{'amenity': 'bank'},commercial
76.9860785,28.6065299,bank,activity,{'amenity': 'bank'},commercial
76.9856118,28.6074459,bank,activity,{'amenity': 'bank'},commercial
76.9835895,28.6172236,cafe,activity,{'amenity': 'cafe'},commercial
76.9840106,28.6170799,restaurant,activity,{'amenity': 'restaurant'},commercial
76.9835652,28.6169341,pharmacy,activity,{'amenity': 'pharmacy'},commercial
76.9826237,28.610546,,activity,{'leisure': 'playground'},commercial
76.9826748,28.6095639,bank,activity,{'amenity': 'bank'},commercial
76.9827902,28.6095027,bank,activity,{'amenity': 'bank'},commercial
76.9825246,28.6096487,atm,activity,{'amenity': 'atm'},commercial
76.9824763,28.6096675,bank,activity,{'amenity': 'bank'},commercial
76.9827982,28.6095168,atm,activity,{'amenity': 'atm'},commercial
76.9826587,28.6095686,atm,activity,{'amenity': 'atm'},commercial
76.9853973,28.6096134,restaurant,activity,{'amenity': 'restaurant'},commercial
76.9852685,28.6093803,,activity,{'shop': 'books'},commercial
76.984834,28.6128369,fast_food,activity,{'amenity': 'fast_food'},commercial
76.9858506,28.612439,,activity,{'shop': 'florist'},commercial
76.9856735,28.6123472,,activity,{'shop': 'florist'},commercial
76.9853544,28.6130018,,activity,{'shop': 'toys'},commercial
76.9852927,28.613103,,activity,{'shop': 'toys'},commercial
76.98426,28.6130677,,activity,{'shop': 'clothes'},commercial
76.9852605,28.6130065,,activity,{'shop': 'toys'},commercial
76.9853731,28.6124673,,activity,{'shop': 'bicycle'},commercial
76.9855341,28.6133667,pharmacy,activity,{'amenity': 'pharmacy'},commercial
76.9841259,28.6134586,,activity,{'shop': 'jewelry'},commercial
76.9851961,28.6125991,fast_food,activity,{'amenity': 'fast_food'},commercial
76.9853973,28.6131007,,activity,{'shop': 'toys'},commercial
76.9851934,28.6124908,pharmacy,activity,{'amenity': 'pharmacy'},commercial
76.9849896,28.6126203,pharmacy,activity,{'amenity': 'pharmacy'},commercial
76.9845604,28.6128511,,activity,{'shop': 'clothes'},commercial
76.9854912,28.6117609,,activity,{'shop': 'books'},commercial
76.9852793,28.612512,,activity,{'shop': 'books'},commercial
76.9843244,28.6136611,,activity,{'shop': 'jewelry'},commercial
76.9846838,28.6128016,,activity,{'shop': 'clothes'},commercial
76.9842037,28.6133455,,activity,{'shop': 'jewelry'},commercial
76.9853195,28.6129288,,activity,{'shop': 'bicycle'},commercial
76.9842922,28.6129335,,activity,{'shop': 'clothes'},commercial
76.9842412,28.6137388,,activity,{'shop': 'jewelry'},commercial
76.9840267,28.613023,,activity,{'shop': 'jewelry'},commercial
76.9843941,28.61303,,activity,{'shop': 'clothes'},commercial
76.9847589,28.6129029,,activity,{'shop': 'gift'},commercial
76.984547,28.6177251,,activity,{'shop': 'hairdresser'},commercial
76.9840696,28.6174849,restaurant,activity,{'amenity': 'restaurant'},commercial
76.9841901,28.6173767,,activity,{'shop': 'mobile_phone'},commercial
76.9842681,28.6174472,cafe,activity,{'amenity': 'cafe'},commercial
76.9840721,28.6172331,,activity,{'shop': 'mobile_phone'},commercial
76.984056,28.6171978,,activity,{'shop': 'mobile_phone'},commercial
76.9841071,28.6175179,cafe,activity,{'amenity': 'cafe'},commercial
76.9839033,28.6167833,cafe,activity,{'amenity': 'cafe'},commercial
77.2818984,28.6306797,,residential,{'building': 'house'},
77.2464232,28.5677981,,activity,{'shop': 'clothes'},commercial
77.2464895,28.5672185,,activity,{'shop': 'alcohol'},commercial
77.2473458,28.5675107,,activity,{'shop': 'clothes'},commercial
77.247272,28.5685919,,activity,{'shop': 'clothes'},commercial
77.2466934,28.5657391,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2450583,28.5671547,,activity,{'shop': 'clothes'},commercial
77.2465503,28.5660403,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2467608,28.5668472,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2467836,28.5668886,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2421596,28.5689166,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2412693,28.5692816,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2465718,28.5658331,,activity,{'shop': 'music'},commercial
77.2463633,28.5668414,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2408267,28.5689873,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2416474,28.5688506,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2466668,28.5666266,bank,activity,{'amenity': 'bank'},commercial
77.2415325,28.5688227,,activity,{'shop': 'clothes'},commercial
77.2411461,28.5693361,,activity,{'shop': 'clothes'},commercial
77.2419562,28.5689121,,activity,{'shop': 'clothes'},commercial
77.2499438,28.56367,,activity,{'shop': 'books'},commercial
77.2143385,28.6022692,,activity,{'shop': 'clothes'},commercial
77.2449966,28.5671407,cafe,activity,{'amenity': 'cafe'},commercial
77.2472146,28.5657602,,activity,{'shop': 'interior_decoration'},commercial
77.2403994,28.5685681,,activity,{'shop': 'greengrocer'},commercial
76.9396906,28.6067575,school,activity,{'amenity': 'school'},commercial
76.9151778,28.5958543,police,activity,{'amenity': 'police'},commercial
76.9036618,28.5704851,school,activity,{'amenity': 'school'},commercial
76.8999464,28.551102,school,activity,{'amenity': 'school'},commercial
76.9075424,28.552763,school,activity,{'amenity': 'school'},commercial
76.9072214,28.5705987,pharmacy,activity,{'amenity': 'pharmacy'},commercial
76.9073555,28.570349,post_office,activity,{'amenity': 'post_office'},commercial
76.9072107,28.570448,fast_food,activity,{'amenity': 'fast_food'},commercial
76.9071195,28.5703019,,activity,{'shop': 'music'},commercial
76.9043407,28.5704008,hospital,activity,{'amenity': 'hospital'},commercial
76.9074628,28.5706835,bank,activity,{'amenity': 'bank'},commercial
76.9074736,28.5705375,restaurant,activity,{'amenity': 'restaurant'},commercial
76.9317444,28.6024715,school,activity,{'amenity': 'school'},commercial
77.1125823,28.6970383,fuel,activity,{'amenity': 'fuel'},commercial
77.1151548,28.7008618,fuel,activity,{'amenity': 'fuel'},commercial
77.0897215,28.6882729,fuel,activity,{'amenity': 'fuel'},commercial
77.1578285,28.6826588,school,activity,{'amenity': 'school'},commercial
77.2021428,28.5556739,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2457792,28.5307368,restaurant,activity,{'amenity': 'restaurant'},commercial
77.24538,28.5296847,bank,activity,{'amenity': 'bank'},commercial
77.2911162,28.5346134,,activity,{'shop': 'supermarket'},commercial
77.297035,28.5412423,,activity,{'shop': 'supermarket'},commercial
77.3018901,28.5432177,,activity,{'shop': 'clothes'},commercial
77.3058508,28.5455297,restaurant,activity,{'amenity': 'restaurant'},commercial
76.9979463,28.6293311,bus_station,activity,"{'amenity': 'bus_station', 'building': 'yes'}",commercial
77.2921488,28.5467878,school,activity,{'amenity': 'school'},commercial
77.1683426,28.5402647,library,activity,{'amenity': 'library'},commercial
77.1671958,28.5402304,school,activity,{'amenity': 'school'},commercial
77.2925361,28.5464998,school,activity,{'amenity': 'school'},commercial
77.2929511,28.5480622,school,activity,{'amenity': 'school'},commercial
77.2956047,28.5464098,school,activity,{'amenity': 'school'},commercial
77.2930513,28.5483522,school,activity,{'amenity': 'school'},commercial
77.2940566,28.5482349,school,activity,{'amenity': 'school'},commercial
77.2978924,28.5309328,marketplace,activity,{'amenity': 'marketplace'},commercial
77.0408019,28.5960809,atm,activity,{'amenity': 'atm'},commercial
77.0506536,28.5968674,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2137181,28.6409278,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2111472,28.6407272,cafe,activity,{'amenity': 'cafe'},commercial
77.2137916,28.6410117,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2133239,28.641578,,activity,{'shop': 'convenience'},commercial
77.225608,28.6168137,atm,activity,{'amenity': 'atm'},commercial
77.225998,28.6169212,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2060103,28.5508,,activity,{'building': 'office'},commercial
77.1284327,28.7218362,,residential,{'building': 'apartments'},
77.2079787,28.5357806,,activity,{'shop': 'convenience'},commercial
77.2045562,28.5306718,police,activity,{'amenity': 'police'},commercial
77.1166344,28.7376563,,activity,{'shop': 'mobile_phone'},commercial
77.1322417,28.5391092,cafe,activity,{'amenity': 'cafe'},commercial
77.0867293,28.529322,atm,activity,{'amenity': 'atm'},commercial
77.1282953,28.4718726,,activity,{'building': 'office'},commercial
77.1285742,28.4717157,school,activity,{'amenity': 'school'},commercial
77.1643429,28.5571888,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1644126,28.5578061,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1640854,28.5580652,bank,activity,{'amenity': 'bank'},commercial
77.1633987,28.5578343,fuel,activity,{'amenity': 'fuel'},commercial
77.1598368,28.5609535,marketplace,activity,{'amenity': 'marketplace'},commercial
77.242672,28.6269389,,activity,{'shop': 'alcohol'},commercial
77.1304909,28.4768282,bus_station,activity,{'amenity': 'bus_station'},commercial
77.1294958,28.4775402,atm,activity,{'amenity': 'atm'},commercial
77.2647429,28.5632467,fuel,activity,{'amenity': 'fuel'},commercial
77.2286131,28.6675992,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2283073,28.6675804,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2341095,28.6562865,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2314259,28.6563859,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2316333,28.666437,atm,activity,{'amenity': 'atm'},commercial
77.1278858,28.5486023,bar,activity,{'amenity': 'bar'},commercial
77.2009833,28.5393791,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2337391,28.6494769,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2194616,28.6349295,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2306625,28.6561924,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2400153,28.6461911,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1006564,28.6098274,college,activity,{'amenity': 'college'},commercial
77.0997911,28.6097133,police,activity,{'amenity': 'police'},commercial
77.1810832,28.6464118,post_office,activity,{'amenity': 'post_office'},commercial
77.1812066,28.6470756,fire_station,activity,{'amenity': 'fire_station'},commercial
77.180705,28.6478735,police,activity,{'amenity': 'police'},commercial
77.0541707,28.6048283,fuel,activity,{'amenity': 'fuel'},commercial
77.1253033,28.7217479,,residential,{'building': 'apartments'},
77.1252621,28.7227752,,residential,{'building': 'apartments'},
77.194533,28.5543725,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2267362,28.6169705,,activity,{'shop': 'bakery'},commercial
77.2238762,28.6332767,bar,activity,{'amenity': 'bar'},commercial
77.2631292,28.6825094,bar,activity,{'amenity': 'bar'},commercial
77.2558724,28.6845937,,activity,{'shop': 'supermarket'},commercial
77.1206897,28.5933164,,activity,{'shop': 'supermarket'},commercial
77.2047752,28.4942666,library,activity,{'amenity': 'library'},commercial
77.2416023,28.5806946,,activity,{'shop': 'dairy'},commercial
77.2416264,28.580551,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2415889,28.5802424,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2422212,28.5814175,cafe,activity,{'amenity': 'cafe'},commercial
77.2421487,28.5810588,cinema,activity,{'amenity': 'cinema'},commercial
77.2418828,28.5811819,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2431344,28.5841885,bank,activity,{'amenity': 'bank'},commercial
77.2450589,28.5830382,,activity,{'shop': 'chemist'},commercial
77.2452383,28.5828255,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2437849,28.5837355,restaurant,activity,{'amenity': 'restaurant'},commercial
77.242006,28.5829269,school,activity,{'amenity': 'school'},commercial
77.2119665,28.5578099,community_centre,activity,{'amenity': 'community_centre'},commercial
77.22841,28.7033211,,activity,{'shop': 'convenience'},commercial
77.1857585,28.5271355,bar,activity,{'amenity': 'bar'},commercial
77.1893283,28.5647144,hospital,activity,{'amenity': 'hospital'},commercial
77.2172154,28.6323764,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2179689,28.633114,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2191809,28.627656,,activity,{'shop': 'clothes'},commercial
77.2195527,28.6272942,atm,activity,{'amenity': 'atm'},commercial
77.2195823,28.6278063,atm,activity,{'amenity': 'atm'},commercial
77.2196177,28.6282898,atm,activity,{'amenity': 'atm'},commercial
77.2723547,28.5337256,,activity,{'shop': 'computer'},commercial
77.2746488,28.5662292,school,activity,{'amenity': 'school'},commercial
77.2253633,28.5968399,school,activity,{'amenity': 'school'},commercial
77.0584523,28.5649687,police,activity,{'amenity': 'police'},commercial
77.0578228,28.5642198,school,activity,{'amenity': 'school'},commercial
77.0574223,28.5637249,school,activity,{'amenity': 'school'},commercial
77.055416,28.5648745,school,activity,{'amenity': 'school'},commercial
77.0527553,28.5618497,school,activity,{'amenity': 'school'},commercial
77.0546328,28.564507,,activity,{'shop': 'convenience'},commercial
77.0544612,28.5646484,atm,activity,{'amenity': 'atm'},commercial
77.0586025,28.560653,school,activity,{'amenity': 'school'},commercial
77.0600294,28.5615953,kindergarten,activity,{'amenity': 'kindergarten'},commercial
77.0594501,28.5601064,,activity,{'shop': 'supermarket'},commercial
77.0597397,28.5603703,bank,activity,{'amenity': 'bank'},commercial
77.0571541,28.5561109,kindergarten,activity,{'amenity': 'kindergarten'},commercial
77.2153721,28.6312577,,activity,{'shop': 'department_store'},commercial
77.2197715,28.6261056,atm,activity,{'amenity': 'atm'},commercial
77.2195254,28.6347165,atm,activity,{'amenity': 'atm'},commercial
77.2177075,28.6321974,cafe,activity,{'amenity': 'cafe'},commercial
77.3013028,28.6361305,,activity,{'leisure': 'park'},commercial
77.3002997,28.6356102,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2403278,28.6146227,fuel,activity,{'amenity': 'fuel'},commercial
77.225738,28.589224,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2536911,28.5883459,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2375948,28.5924259,fuel,activity,{'amenity': 'fuel'},commercial
77.182436,28.4717417,,residential,{'building': 'house'},
77.1665375,28.4901126,,residential,{'building': 'house'},
77.1945428,28.5678793,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1876322,28.5663824,,residential,{'building': 'house'},
77.2273465,28.6002007,cafe,activity,{'amenity': 'cafe'},commercial
77.1943223,28.5535393,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2196884,28.5679711,,activity,{'shop': 'shoes'},commercial
77.2194819,28.5679825,,activity,{'shop': 'shoes'},commercial
77.2192919,28.5681853,cafe,activity,{'amenity': 'cafe'},commercial
77.1342091,28.6712618,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1339898,28.6708265,,activity,{'building': 'commercial'},commercial
77.1331706,28.6704182,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1346394,28.6739027,hospital,activity,{'amenity': 'hospital'},commercial
77.1340566,28.6740586,hospital,activity,{'amenity': 'hospital'},commercial
77.1340584,28.6706967,bank,activity,{'amenity': 'bank'},commercial
77.134131,28.6707681,bank,activity,{'amenity': 'bank'},commercial
77.164279,28.5579851,restaurant,activity,{'amenity': 'restaurant'},commercial
77.164158,28.5575936,bar,activity,{'amenity': 'bar'},commercial
77.1640524,28.5575558,restaurant,activity,{'amenity': 'restaurant'},commercial
77.163798,28.5573461,,activity,{'shop': 'sports'},commercial
77.1640959,28.5586626,,activity,{'shop': 'alcohol'},commercial
77.1326211,28.6699013,school,activity,{'amenity': 'school'},commercial
77.1337166,28.6721011,school,activity,{'amenity': 'school'},commercial
77.1338365,28.6705878,marketplace,activity,{'amenity': 'marketplace'},commercial
77.1326497,28.6704978,bank,activity,{'amenity': 'bank'},commercial
77.1339317,28.6705911,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1340058,28.6706413,restaurant,activity,{'amenity': 'restaurant'},commercial
77.13376,28.6700091,bank,activity,{'amenity': 'bank'},commercial
77.1287499,28.6704645,bank,activity,{'amenity': 'bank'},commercial
77.1427218,28.669552,bank,activity,{'amenity': 'bank'},commercial
77.097321,28.678872,bank,activity,{'amenity': 'bank'},commercial
77.0981158,28.67882,hospital,activity,{'amenity': 'hospital'},commercial
77.1003075,28.6785602,marketplace,activity,{'amenity': 'marketplace'},commercial
77.1002235,28.6776074,school,activity,{'amenity': 'school'},commercial
